Epoch,epoch,eval/Actions Max,eval/Actions Mean,eval/Actions Min,eval/Actions Std,eval/Average Returns,eval/Num Paths,eval/Returns Max,eval/Returns Mean,eval/Returns Min,eval/Returns Std,eval/Rewards Max,eval/Rewards Mean,eval/Rewards Min,eval/Rewards Std,eval/env_infos/final/reward_ctrl Max,eval/env_infos/final/reward_ctrl Mean,eval/env_infos/final/reward_ctrl Min,eval/env_infos/final/reward_ctrl Std,eval/env_infos/final/reward_dist Max,eval/env_infos/final/reward_dist Mean,eval/env_infos/final/reward_dist Min,eval/env_infos/final/reward_dist Std,eval/env_infos/initial/reward_ctrl Max,eval/env_infos/initial/reward_ctrl Mean,eval/env_infos/initial/reward_ctrl Min,eval/env_infos/initial/reward_ctrl Std,eval/env_infos/initial/reward_dist Max,eval/env_infos/initial/reward_dist Mean,eval/env_infos/initial/reward_dist Min,eval/env_infos/initial/reward_dist Std,eval/env_infos/reward_ctrl Max,eval/env_infos/reward_ctrl Mean,eval/env_infos/reward_ctrl Min,eval/env_infos/reward_ctrl Std,eval/env_infos/reward_dist Max,eval/env_infos/reward_dist Mean,eval/env_infos/reward_dist Min,eval/env_infos/reward_dist Std,eval/num paths total,eval/num steps total,eval/path length Max,eval/path length Mean,eval/path length Min,eval/path length Std,expl/Actions Max,expl/Actions Mean,expl/Actions Min,expl/Actions Std,expl/Average Returns,expl/Num Paths,expl/Returns Max,expl/Returns Mean,expl/Returns Min,expl/Returns Std,expl/Rewards Max,expl/Rewards Mean,expl/Rewards Min,expl/Rewards Std,expl/env_infos/final/reward_ctrl Max,expl/env_infos/final/reward_ctrl Mean,expl/env_infos/final/reward_ctrl Min,expl/env_infos/final/reward_ctrl Std,expl/env_infos/final/reward_dist Max,expl/env_infos/final/reward_dist Mean,expl/env_infos/final/reward_dist Min,expl/env_infos/final/reward_dist Std,expl/env_infos/initial/reward_ctrl Max,expl/env_infos/initial/reward_ctrl Mean,expl/env_infos/initial/reward_ctrl Min,expl/env_infos/initial/reward_ctrl Std,expl/env_infos/initial/reward_dist Max,expl/env_infos/initial/reward_dist Mean,expl/env_infos/initial/reward_dist Min,expl/env_infos/initial/reward_dist Std,expl/env_infos/reward_ctrl Max,expl/env_infos/reward_ctrl Mean,expl/env_infos/reward_ctrl Min,expl/env_infos/reward_ctrl Std,expl/env_infos/reward_dist Max,expl/env_infos/reward_dist Mean,expl/env_infos/reward_dist Min,expl/env_infos/reward_dist Std,expl/num paths total,expl/num steps total,expl/path length Max,expl/path length Mean,expl/path length Min,expl/path length Std,replay_buffer/size,time/data storing (s),time/epoch (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/sac training (s),time/saving (s),time/total (s),time/training (s),trainer/Alpha,trainer/Alpha Loss,trainer/Log Pis Max,trainer/Log Pis Mean,trainer/Log Pis Min,trainer/Log Pis Std,trainer/Policy Loss,trainer/Q Targets Max,trainer/Q Targets Mean,trainer/Q Targets Min,trainer/Q Targets Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Min,trainer/Q1 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Min,trainer/Q2 Predictions Std,trainer/QF1 Loss,trainer/QF2 Loss,trainer/num train calls,trainer/policy/mean Max,trainer/policy/mean Mean,trainer/policy/mean Min,trainer/policy/mean Std,trainer/policy/normal/log_std Max,trainer/policy/normal/log_std Mean,trainer/policy/normal/log_std Min,trainer/policy/normal/log_std Std,trainer/policy/normal/std Max,trainer/policy/normal/std Mean,trainer/policy/normal/std Min,trainer/policy/normal/std Std
10,10,0.00045557474,-0.004537349,-0.009569712,0.004933697,-233.03584015064627,5,-92.4145120252152,-233.03584015064627,-313.21377720483207,78.43846119821727,-0.09241451202521658,-0.2330358401506468,-0.3132137772048307,0.07843846119821596,-8.61573e-05,-8.985792e-05,-9.170502e-05,1.9729175e-06,-0.09232835472627868,-0.2329459822429138,-0.3131220721846628,0.07843650176017278,-8.61573e-05,-8.985792e-05,-9.170502e-05,1.9729175e-06,-0.09232835472627868,-0.2329459822429138,-0.3131220721846628,0.07843650176017278,-8.61573e-05,-8.985791e-05,-9.170502e-05,1.9729177e-06,-0.09232835472627868,-0.23294598224291385,-0.3131220721846628,0.07843650176017278,55,55000,1000,1000.0,1000,0.0,0.57485944,0.00050580146,-0.507404,0.17978498,-424.70722436146434,1,-424.70722436146434,-424.70722436146434,-424.70722436146434,0.0,-0.36006991545981504,-0.42470722436147185,-0.7374031824359808,0.05976672968905677,-0.05183317,-0.05183317,-0.05183317,0.0,-0.36006143515204525,-0.36006143515204525,-0.36006143515204525,0.0,-0.12251269,-0.12251269,-0.12251269,0.0,-0.36006143515204525,-0.36006143515204525,-0.36006143515204525,0.0,-8.480308e-06,-0.06464579,-0.37734175,0.059766732,-0.36006143515204525,-0.3600614351520452,-0.36006143515204525,5.551115123125783e-17,12,12000,1000,1000.0,1000,0.0,12000,0.004232601961120963,11.374316762201488,2.206199030857533,0.5700171319767833,0.014015682972967625,8.575914217391983,0.0039010290056467056,129.81256071478128,3.706803545355797e-05,0.061964478343725204,-3.6284077167510986,1.5703063,0.6953777,-3.9931307,0.8259544,10.099817,-5.6200237,-10.335016,-14.109452,2.1890168,-5.612624,-10.328091,-14.1070595,2.1806023,-5.6256304,-10.338032,-14.114259,2.1849222,0.0009124475,0.00026400207,11000,0.00048638004,-0.0045416267,-0.009621673,0.004926094,-1.6945007,-1.7066927,-1.7240938,0.008326423,0.18369092,0.18147127,0.1783346,0.0015093
11,11,0.008262816,0.004291426,0.0003715638,0.0038593924,-239.75911704856276,5,-125.03134853257698,-239.75911704856276,-308.5813349142669,72.42455662207168,-0.12503134853258024,-0.23975911704856348,-0.30858133491427164,0.07242455662207206,-6.558411e-05,-6.662279e-05,-6.859126e-05,1.1003248e-06,-0.12496275727252003,-0.23969249425372485,-0.3085142876560729,0.0724251290511075,-6.558411e-05,-6.662279e-05,-6.859126e-05,1.1003248e-06,-0.12496275727252003,-0.23969249425372485,-0.3085142876560729,0.0724251290511075,-6.558411e-05,-6.662279e-05,-6.859126e-05,1.1003248e-06,-0.12496275727252003,-0.23969249425372482,-0.3085142876560729,0.0724251290511075,60,60000,1000,1000.0,1000,0.0,0.49516302,0.004358921,-0.51479614,0.16015153,-367.20474640268225,1,-367.20474640268225,-367.20474640268225,-367.20474640268225,0.0,-0.3158830880767559,-0.3672047464026796,-0.63798764669826,0.05106711295845895,-0.029735578,-0.029735578,-0.029735578,0.0,-0.31586972200801344,-0.31586972200801344,-0.31586972200801344,0.0,-0.010865535,-0.010865535,-0.010865535,0.0,-0.31586972200801344,-0.31586972200801344,-0.31586972200801344,0.0,-1.3366069e-05,-0.05133502,-0.32211792,0.051067114,-0.31586972200801344,-0.31586972200801344,-0.31586972200801344,0.0,13,13000,1000,1000.0,1000,0.0,13000,0.004246432101354003,11.462584420572966,2.1883844127878547,0.5641445908695459,0.01414932613261044,8.687675692606717,0.003945827018469572,141.54035671497695,3.813905641436577e-05,0.04842327907681465,-3.3037800788879395,1.8260602,0.9088421,-5.003089,0.91811025,11.215897,-6.4557633,-11.445443,-15.680223,2.3900816,-6.460134,-11.439061,-15.6734915,2.3876207,-6.4628296,-11.437238,-15.660875,2.3891506,0.00015827782,0.00015963487,12000,0.008315374,0.0042785886,0.00029933325,0.0038742581,-1.800732,-1.8197505,-1.8440281,0.010162489,0.16517793,0.16207454,0.15817897,0.0016450143
12,12,0.0006115313,-0.0028459004,-0.0063888524,0.0032952449,-193.69932405581545,5,-56.32279868659445,-193.69932405581545,-365.92287076132385,124.43447062072538,-0.05632279868659554,-0.19369932405581664,-0.365922870761324,0.12443447062072466,-3.6277994e-05,-3.791561e-05,-4.084249e-05,1.6164752e-06,-0.05628578191390135,-0.19366140844333296,-0.3658820282719264,0.12443305465150165,-3.6277994e-05,-3.791561e-05,-4.084249e-05,1.6164752e-06,-0.05628578191390135,-0.19366140844333296,-0.3658820282719264,0.12443305465150165,-3.6277994e-05,-3.791561e-05,-4.084249e-05,1.6164752e-06,-0.05628578191390135,-0.193661408443333,-0.3658820282719264,0.12443305465150165,65,65000,1000,1000.0,1000,0.0,0.43296993,-0.0051546954,-0.42504582,0.13600226,-278.64835879677133,1,-278.64835879677133,-278.64835879677133,-278.64835879677133,0.0,-0.24162984619287745,-0.27864835879677513,-0.4579057685667023,0.03300011375165899,-0.031416457,-0.031416457,-0.031416457,0.0,-0.24160198789176793,-0.24160198789176793,-0.24160198789176793,0.0,-0.042287923,-0.042287923,-0.042287923,0.0,-0.24160198789176793,-0.24160198789176793,-0.24160198789176793,0.0,-2.7858301e-05,-0.037046373,-0.21630378,0.033000115,-0.24160198789176793,-0.24160198789176804,-0.24160198789176793,1.1102230246251565e-16,14,14000,1000,1000.0,1000,0.0,14000,0.004231971921399236,11.621775357984006,2.216792677063495,0.5636751770507544,0.013924079947173595,8.819229040993378,0.003885712008923292,153.4346079044044,3.6698998883366585e-05,0.03822759538888931,-2.9195187091827393,2.0997128,1.1055938,-3.3651972,0.96992165,12.379898,-7.216935,-12.571386,-17.053532,2.7148194,-7.210172,-12.562168,-17.03461,2.7146056,-7.2254577,-12.575611,-17.04275,2.7168715,0.00017193751,0.00016633932,13000,0.00060293707,-0.0029509533,-0.0063518905,0.003288331,-1.9364471,-1.9637306,-1.9915036,0.014146065,0.14421542,0.14034797,0.13649005,0.001985112
13,13,0.006343095,0.0050875014,0.0038679803,0.0010293544,-183.664989063297,5,-37.767341921372825,-183.664989063297,-375.7307139861684,119.92281360885988,-0.03776734192137206,-0.1836649890632946,-0.37573071398616226,0.11992281360885766,-4.841498e-05,-5.388412e-05,-5.789513e-05,3.6080785e-06,-0.03770983977368865,-0.1836111049437425,-0.3756822990074979,0.11992630563629722,-4.841498e-05,-5.388412e-05,-5.789513e-05,3.6080785e-06,-0.03770983977368865,-0.1836111049437425,-0.3756822990074979,0.11992630563629722,-4.841498e-05,-5.388412e-05,-5.789513e-05,3.6080785e-06,-0.03770983977368865,-0.1836111049437425,-0.3756822990074979,0.11992630563629722,70,70000,1000,1000.0,1000,0.0,0.46513695,0.0066521363,-0.43160638,0.13156632,-238.07407871220408,1,-238.07407871220408,-238.07407871220408,-238.07407871220408,0.0,-0.20337923014574907,-0.23807407871220887,-0.45598888277471117,0.034510488489724205,-0.0016526011,-0.0016526011,-0.0016526011,0.0,-0.2033661889976268,-0.2033661889976268,-0.2033661889976268,0.0,-0.16790475,-0.16790475,-0.16790475,0.0,-0.2033661889976268,-0.2033661889976268,-0.2033661889976268,0.0,-1.3041148e-05,-0.03470789,-0.2526227,0.03451049,-0.2033661889976268,-0.20336618899762682,-0.2033661889976268,2.7755575615628914e-17,15,15000,1000,1000.0,1000,0.0,15000,0.0042173489928245544,11.441857577068731,2.2057697200216353,0.5699080580379814,0.01396382600069046,8.644060499034822,0.0039028769824653864,165.13511917716824,3.524799831211567e-05,0.03054872900247574,-2.515192747116089,2.328188,1.2789905,-2.5727642,0.9666471,13.553621,-7.903638,-13.787916,-18.339357,2.6736677,-7.90714,-13.792419,-18.359947,2.6735885,-7.897467,-13.776621,-18.348303,2.673452,0.000103472834,0.00024964559,14000,0.0063384594,0.004979334,0.0038716511,0.0009995376,-2.040569,-2.0677443,-2.0913482,0.011348903,0.12995474,0.12647891,0.12352049,0.0014360516
14,14,0.0064999014,0.005539619,0.0043814015,0.0008818474,-317.7977801973749,5,-216.9647227089776,-317.7977801973749,-396.4476301814556,63.15577743117498,-0.21696472270897277,-0.3177977801973732,-0.39644763018145507,0.06315577743117647,-5.880391e-05,-6.2930354e-05,-6.881206e-05,3.5080602e-06,-0.21689591064542685,-0.31773484984625,-0.39638882627036703,0.06315893743083278,-5.880391e-05,-6.2930354e-05,-6.881206e-05,3.5080602e-06,-0.21689591064542685,-0.31773484984625,-0.39638882627036703,0.06315893743083278,-5.880391e-05,-6.2930354e-05,-6.881206e-05,3.50806e-06,-0.21689591064542685,-0.31773484984624994,-0.39638882627036703,0.06315893743083277,75,75000,1000,1000.0,1000,0.0,0.35239005,0.012890957,-0.43237123,0.11130765,-201.25369838985955,1,-201.25369838985955,-201.25369838985955,-201.25369838985955,0.0,-0.17615058845182163,-0.20125369838985693,-0.36309529879996505,0.02351362166456879,-0.039080918,-0.039080918,-0.039080918,0.0,-0.1761425588459703,-0.1761425588459703,-0.1761425588459703,0.0,-0.035812,-0.035812,-0.035812,0.0,-0.1761425588459703,-0.1761425588459703,-0.1761425588459703,0.0,-8.029606e-06,-0.025111139,-0.18695274,0.023513623,-0.1761425588459703,-0.17614255884597035,-0.1761425588459703,5.551115123125783e-17,16,16000,1000,1000.0,1000,0.0,16000,0.0042706020176410675,11.775879450375214,2.168039161944762,0.5623271309304982,0.013926015002653003,9.023390882415697,0.0038894452154636383,177.20178434625268,3.6212848499417305e-05,0.024863669648766518,-1.3183561563491821,2.5662832,1.6431423,-2.440655,0.85086596,14.0030985,-8.493288,-14.211381,-19.494452,3.1066704,-8.483518,-14.19644,-19.489538,3.1066072,-8.486948,-14.200718,-19.485044,3.1200366,0.00036588073,0.0010478464,15000,0.0066528274,0.0056726914,0.004456016,0.00078116776,-2.1311462,-2.1709933,-2.2138705,0.019944588,0.11870116,0.114086844,0.10927687,0.0022653984
15,15,0.007910967,6.7556025e-06,-0.008557857,0.007704218,-226.6419697920719,5,-51.88125641743117,-226.6419697920719,-328.664329865905,97.52131462903705,-0.05188125641743147,-0.2266419697920717,-0.3286643298659061,0.09752131462903747,-0.00011054972,-0.000118710086,-0.0001358203,1.0127964e-05,-0.05177069383225364,-0.22652325970451764,-0.32855260971225164,0.09752159711884094,-0.00011054972,-0.000118710086,-0.0001358203,1.0127964e-05,-0.05177069383225364,-0.22652325970451764,-0.32855260971225164,0.09752159711884094,-0.00011054972,-0.0001187101,-0.0001358203,1.0127964e-05,-0.05177069383225364,-0.22652325970451767,-0.32855260971225164,0.09752159711884094,80,80000,1000,1000.0,1000,0.0,0.3383482,-0.0034011283,-0.39468247,0.10977384,-122.17557429964417,1,-122.17557429964417,-122.17557429964417,-122.17557429964417,0.0,-0.09805522900721567,-0.12217557429964442,-0.25399922064313807,0.023086656034298464,-0.019640408,-0.019640408,-0.019640408,0.0,-0.09805184832582395,-0.09805184832582395,-0.09805184832582395,0.0,-0.025228497,-0.025228497,-0.025228497,0.0,-0.09805184832582395,-0.09805184832582395,-0.09805184832582395,0.0,-3.3806814e-06,-0.024123726,-0.15594737,0.023086656,-0.09805184832582395,-0.09805184832582392,-0.09805184832582395,2.7755575615628914e-17,17,17000,1000,1000.0,1000,0.0,17000,0.004243350122123957,11.532201041467488,2.133532023988664,0.5543734501115978,0.013931159861385822,8.822188596474007,0.003897513961419463,189.0101522190962,3.4946948289871216e-05,0.020762529224157333,-1.1927564144134521,2.6898348,1.6921605,-6.595452,1.1117506,14.553945,-8.318826,-14.738064,-20.963509,3.5205963,-8.298281,-14.731041,-20.957872,3.5251107,-8.369225,-14.732499,-20.952316,3.518753,0.00034903182,0.00019368592,16000,0.007877862,-0.00017917236,-0.008679777,0.007849542,-2.1860833,-2.2411408,-2.280676,0.026934026,0.11235595,0.1063758,0.1022151,0.0028775805
16,16,0.0047887727,0.0010048244,-0.0036090799,0.0035129993,-221.86054468301768,5,-27.955411193850665,-221.86054468301768,-331.2724486885765,108.44258376351041,-0.027955411193850085,-0.22186054468301808,-0.3312724486885746,0.10844258376351071,-2.2421773e-05,-2.6701658e-05,-3.299442e-05,3.4778168e-06,-0.027929088596372383,-0.22183384302342818,-0.3312472992683216,0.10844156147993211,-2.2421773e-05,-2.6701658e-05,-3.299442e-05,3.4778168e-06,-0.027929088596372383,-0.22183384302342818,-0.3312472992683216,0.10844156147993211,-2.2421773e-05,-2.6701658e-05,-3.299442e-05,3.477817e-06,-0.027929088596372383,-0.2218338430234282,-0.3312472992683216,0.1084415614799321,85,85000,1000,1000.0,1000,0.0,0.29920763,0.0012126352,-0.31548798,0.08985324,-369.4494547067298,1,-369.4494547067298,-369.4494547067298,-369.4494547067298,0.0,-0.3533223820864673,-0.36944945470673485,-0.4747616989021349,0.01628677038685369,-0.010711801,-0.010711801,-0.010711801,0.0,-0.3532993016247797,-0.3532993016247797,-0.3532993016247797,0.0,-0.001083625,-0.001083625,-0.001083625,0.0,-0.3532993016247797,-0.3532993016247797,-0.3532993016247797,0.0,-2.3080462e-05,-0.016150154,-0.1214624,0.01628677,-0.3532993016247797,-0.3532993016247798,-0.3532993016247797,1.1102230246251565e-16,18,18000,1000,1000.0,1000,0.0,18000,0.005620272131636739,11.46416591014713,2.399175475118682,0.556441810913384,0.013826239155605435,8.485157121904194,0.003908052109181881,200.72627809736878,3.693881444633007e-05,0.017987137660384178,-0.5099586844444275,2.899918,1.8730845,-2.828744,1.00162,15.559305,-8.687193,-15.735876,-21.81523,3.8063962,-8.695187,-15.738169,-21.818419,3.803375,-8.701136,-15.743646,-21.828506,3.805819,0.00017106833,0.00023052252,17000,0.0049335463,0.00084379397,-0.0039478196,0.0037452672,-2.2567883,-2.3301153,-2.3806958,0.030466078,0.10468617,0.097329766,0.0924862,0.002973664
17,17,0.008519527,0.0038245919,-0.00033375883,0.003856678,-224.30163162394692,5,-120.70833735886022,-224.30163162394692,-321.22492128476057,70.34643264515644,-0.12070833735885873,-0.2243016316239482,-0.3212249212847643,0.07034643264515829,-4.4162654e-05,-5.900307e-05,-7.262118e-05,9.857559e-06,-0.12064700774460409,-0.22424262855098273,-0.32116038164897753,0.07034961004173243,-4.4162654e-05,-5.900307e-05,-7.262118e-05,9.857559e-06,-0.12064700774460409,-0.22424262855098273,-0.32116038164897753,0.07034961004173243,-4.4162654e-05,-5.9003072e-05,-7.262118e-05,9.857559e-06,-0.12064700774460409,-0.22424262855098276,-0.32116038164897753,0.07034961004173243,90,90000,1000,1000.0,1000,0.0,0.3118187,0.0045177457,-0.2609997,0.08534266,-418.05767568225286,1,-418.05767568225286,-418.05767568225286,-418.05767568225286,0.0,-0.40346125396252236,-0.41805767568225566,-0.5014322633095427,0.013720501807295478,-0.00056477694,-0.00056477694,-0.00056477694,0.0,-0.4034501174636526,-0.4034501174636526,-0.4034501174636526,0.0,-0.008232663,-0.008232663,-0.008232663,0.0,-0.4034501174636526,-0.4034501174636526,-0.4034501174636526,0.0,-1.1136499e-05,-0.014607558,-0.097982146,0.013720501,-0.4034501174636526,-0.40345011746365256,-0.4034501174636526,5.551115123125783e-17,19,19000,1000,1000.0,1000,0.0,19000,0.004220343893393874,11.299196528969333,2.1379989308770746,0.5552268289029598,0.014330405043438077,8.583496147301048,0.0038886789698153734,212.28561063669622,3.519398160278797e-05,0.016555380076169968,-0.402116060256958,3.0437775,1.901948,-5.184305,1.0482635,16.400913,-9.006232,-16.559355,-23.706974,4.300981,-9.01113,-16.55577,-23.460735,4.2817016,-8.995548,-16.542366,-23.70788,4.2994385,0.002849596,0.0004292727,18000,0.008748768,0.0038609216,-0.0006746614,0.004012818,-2.2796533,-2.401691,-2.4615436,0.043937266,0.10231967,0.09065348,0.08530318,0.004075489
18,18,0.0034135096,-0.001069467,-0.0054844185,0.004073287,-191.43809437318026,5,-111.73996871750116,-191.43809437318026,-380.0853397432138,97.94247999035989,-0.11173996871750244,-0.1914380943731791,-0.3800853397432081,0.09794247999035757,-3.0255182e-05,-3.547083e-05,-3.9984094e-05,4.0477903e-06,-0.1117032397089319,-0.1914026235421167,-0.3800461086746952,0.09794145280685387,-3.0255182e-05,-3.547083e-05,-3.9984094e-05,4.0477903e-06,-0.1117032397089319,-0.1914026235421167,-0.3800461086746952,0.09794145280685387,-3.0255182e-05,-3.547083e-05,-3.9984094e-05,4.0477908e-06,-0.1117032397089319,-0.19140262354211668,-0.3800461086746952,0.09794145280685387,95,95000,1000,1000.0,1000,0.0,0.274445,3.969586e-05,-0.27417445,0.085565075,-384.46540143956,1,-384.46540143956,-384.46540143956,-384.46540143956,0.0,-0.36982582820479093,-0.38446540143955593,-0.46762580170303136,0.01440586452139864,-0.030213973,-0.030213973,-0.030213973,0.0,-0.3698226337042406,-0.3698226337042406,-0.3698226337042406,0.0,-0.0056342264,-0.0056342264,-0.0056342264,0.0,-0.3698226337042406,-0.3698226337042406,-0.3698226337042406,0.0,-3.1945006e-06,-0.014642768,-0.09780317,0.014405864,-0.3698226337042406,-0.36982263370424057,-0.3698226337042406,5.551115123125783e-17,20,20000,1000,1000.0,1000,0.0,20000,0.004226349061354995,11.225987239740789,2.143440139014274,0.5511675369925797,0.014023813186213374,8.509261707775295,0.003832426853477955,223.76254876027815,3.526685759425163e-05,0.016108466312289238,-0.17933431267738342,3.0425596,1.956561,-2.7412126,1.0152277,17.566376,-9.290669,-17.696644,-24.759438,4.31158,-9.291965,-17.700384,-24.774199,4.3121853,-9.280249,-17.67306,-24.752708,4.299019,9.906417e-05,0.003566107,19000,0.0038098795,-0.0011494074,-0.0061006164,0.0041204155,-2.184783,-2.3937147,-2.468141,0.05447267,0.11250214,0.091431454,0.08474224,0.005319975
19,19,0.0038552093,-0.0045326957,-0.010823114,0.0055567306,-187.17774978199424,5,-68.35663309193131,-187.17774978199424,-329.60971845462666,93.83400002732992,-0.06835663309193181,-0.18717774978199544,-0.32960971845462994,0.09383400002733079,-6.776372e-05,-0.00010284523,-0.00013200294,2.1649714e-05,-0.06826454200217698,-0.1870749045431245,-0.3294777155141121,0.09381544411946215,-6.776372e-05,-0.00010284523,-0.00013200294,2.1649714e-05,-0.06826454200217698,-0.1870749045431245,-0.3294777155141121,0.09381544411946215,-6.776372e-05,-0.00010284524,-0.00013200294,2.1649714e-05,-0.06826454200217698,-0.1870749045431245,-0.3294777155141121,0.09381544411946216,100,100000,1000,1000.0,1000,0.0,0.28799382,-0.0055146627,-0.29771996,0.08757579,-199.29622786254546,1,-199.29622786254546,-199.29622786254546,-199.29622786254546,0.0,-0.18390031514257243,-0.19929622786254475,-0.27261768679903,0.014380020357109178,-0.0041576736,-0.0041576736,-0.0041576736,0.0,-0.18389636676595655,-0.18389636676595655,-0.18389636676595655,0.0,-0.014534761,-0.014534761,-0.014534761,0.0,-0.18389636676595655,-0.18389636676595655,-0.18389636676595655,0.0,-3.9483766e-06,-0.015399861,-0.08872132,0.014380021,-0.18389636676595655,-0.18389636676595655,-0.18389636676595655,0.0,21,21000,1000,1000.0,1000,0.0,21000,0.00420127110555768,11.378533089300618,2.12153556314297,0.5532514571677893,0.014003807911649346,8.681579732801765,0.00392397097311914,235.39831016631797,3.7286197766661644e-05,0.015896862372756004,-0.380253404378891,3.0765467,1.9081876,-1.9575346,1.0639623,17.609066,-9.569327,-17.73914,-25.820122,4.631162,-9.581367,-17.753365,-25.813726,4.630624,-9.583296,-17.747063,-25.819105,4.630649,0.00031507068,0.0003535791,20000,0.0067739463,-0.0041225664,-0.012348193,0.006769916,-2.1256,-2.4088366,-2.4926364,0.07970421,0.11936132,0.090225905,0.08269167,0.007967382
20,20,0.014911811,0.0005045719,-0.00931452,0.008410906,-251.42612373677798,5,-90.80837934785751,-251.42612373677798,-389.0226864531894,113.18250672862526,-0.09080837934785582,-0.2514261237367774,-0.38902268645319393,0.11318250672862558,-3.8326703e-05,-0.00014199546,-0.0003091215,9.574429e-05,-0.09065029767267466,-0.251284128282745,-0.38887725299713904,0.11313470389325497,-3.8326703e-05,-0.00014199546,-0.0003091215,9.574429e-05,-0.09065029767267466,-0.251284128282745,-0.38887725299713904,0.11313470389325497,-3.8326703e-05,-0.00014199545,-0.0003091215,9.574429e-05,-0.09065029767267466,-0.251284128282745,-0.38887725299713904,0.11313470389325496,105,105000,1000,1000.0,1000,0.0,0.2806498,0.00020818946,-0.2699078,0.08473349,-270.3160991519309,1,-270.3160991519309,-270.3160991519309,-270.3160991519309,0.0,-0.25597363772183274,-0.27031609915192933,-0.344033608550741,0.014225618386276376,-0.017504605,-0.017504605,-0.017504605,0.0,-0.2559564806172388,-0.2559564806172388,-0.2559564806172388,0.0,-0.0058301804,-0.0058301804,-0.0058301804,0.0,-0.2559564806172388,-0.2559564806172388,-0.2559564806172388,0.0,-1.7157105e-05,-0.014359619,-0.08807713,0.014225619,-0.2559564806172388,-0.2559564806172388,-0.2559564806172388,0.0,22,22000,1000,1000.0,1000,0.0,22000,0.004205042030662298,11.66086820862256,2.1805886800866574,0.5772984609939158,0.014120517997071147,8.880732459481806,0.0038836849853396416,247.3342545053456,3.936304710805416e-05,0.015681076794862747,-0.49128687381744385,3.0174692,1.8817687,-2.832404,1.0335536,18.79738,-9.83486,-18.957151,-26.7244,4.625715,-9.8348055,-18.966284,-26.735806,4.626399,-9.834125,-18.951889,-26.722155,4.6235576,0.00018057335,0.00015024212,21000,0.01627707,0.0011438953,-0.008901138,0.008489352,-2.1057541,-2.3742263,-2.4510052,0.070269525,0.12175382,0.09333061,0.08620688,0.0071776463
21,21,0.013489033,0.0025391195,-0.0063850004,0.0072305896,-278.9038817478743,5,-197.68705185850143,-278.9038817478743,-379.1111470750413,70.97135491259169,-0.1976870518584996,-0.2789038817478745,-0.379111147075049,0.070971354912595,-4.1101906e-05,-0.00011745654,-0.00022272192,6.3197345e-05,-0.19755509247186404,-0.278786425205954,-0.37898452671335114,0.0710057079915847,-4.1101906e-05,-0.00011745654,-0.00022272192,6.3197345e-05,-0.19755509247186404,-0.278786425205954,-0.37898452671335114,0.0710057079915847,-4.1101906e-05,-0.00011745654,-0.00022272192,6.3197345e-05,-0.19755509247186404,-0.2787864252059539,-0.37898452671335114,0.07100570799158473,110,110000,1000,1000.0,1000,0.0,0.31223938,0.0027432013,-0.2974397,0.08737309,-323.93408003514116,1,-323.93408003514116,-323.93408003514116,-323.93408003514116,0.0,-0.3086542635361146,-0.32393408003513674,-0.42710780238675927,0.015085061500111626,-0.014015891,-0.014015891,-0.014015891,0.0,-0.30865091716813897,-0.30865091716813897,-0.30865091716813897,0.0,-0.0038504764,-0.0038504764,-0.0038504764,0.0,-0.30865091716813897,-0.30865091716813897,-0.30865091716813897,0.0,-3.346368e-06,-0.015283163,-0.118456885,0.015085061,-0.30865091716813897,-0.3086509171681389,-0.30865091716813897,5.551115123125783e-17,23,23000,1000,1000.0,1000,0.0,23000,0.004328791983425617,11.661891639465466,2.185291866073385,0.5714409628417343,0.013939522905275226,8.882300864439458,0.004533302038908005,259.2718190182932,5.632918328046799e-05,0.01574465073645115,-0.4018004238605499,3.1025305,1.9032099,-3.0622716,1.0599806,19.489626,-10.078744,-19.57445,-27.647781,4.67786,-10.084667,-19.591906,-27.651722,4.679578,-10.084022,-19.572266,-27.65325,4.6747193,0.0004359641,0.00035543984,22000,0.018742068,0.0007414433,-0.009964239,0.00662667,-2.102092,-2.4081807,-2.493353,0.085389264,0.12220051,0.09033202,0.082632445,0.008605162
